Nitrogen Oxide,Ozone,PM2.5,PM10
82,22,18,18
53,38,19,19
80,34,21,21
76,36,24,24
69,36,15,15
71,34,18,18
107,18,21,21
71,26,23,23
71,20,26,26
63,16,30,30
40,16,27,27
38,16,22,22
55,16,20,20
59,14,18,18
0,14,16,16
0,6,15,15
31,48,5,5
59,24,7,7
65,24,7,7
67,20,3,3
74,18,14,14
88,10,6,6
139,2,11,11
147,2,5,5
117,4,10,10
109,10,13,13
111,8,10,10
101,12,10,10
94,16,18,18
94,12,22,22
103,8,22,22
84,8,19,19
74,12,24,24
40,24,27,27
31,28,30,30
19,34,38,38
21,30,36,36
25,22,33,33
25,26,34,34
17,36,39,39
31,44,12,12
69,14,18,18
74,14,13,13
71,16,24,24
73,16,14,14
57,22,13,13
53,28,21,21
59,24,16,16
48,34,14,14
55,40,15,15
63,38,16,16
69,32,13,13
84,22,17,17
115,10,14,14
130,6,13,13
126,4,2,2
109,4,1,1
67,16,1,1
46,30,0,0
15,56,0,0
10,62,2,2
8,66,3,3
8,66,-3,-3
10,64,3,3
57,26,8,8
107,8,13,13
73,16,10,10
65,20,9,9
78,14,7,7
73,20,-1,-1
69,20,4,4
15,64,5,5
10,72,0,0
23,62,0,0
27,52,5,5
17,54,12,12
17,48,6,6
23,44,5,5
21,44,12,12
27,34,7,7
31,30,4,4
25,36,5,5
15,46,8,8
13,44,8,8
13,44,15,15
17,44,13,13
0,44,17,17
0,44,18,18
21,54,6,6
19,60,7,7
90,14,9,9
74,20,11,11
74,22,8,8
71,22,9,9
69,24,8,8
80,22,7,7
55,38,8,8
80,32,6,6
71,40,7,7
76,42,6,6
67,46,7,7
71,46,2,2
55,46,6,6
48,48,1,1
67,34,3,3
31,52,5,5
25,54,5,5
34,50,1,1
82,22,3,3
55,38,3,3
69,26,6,6
40,36,9,9
27,42,10,10
59,24,8,8
82,14,9,9
101,14,8,8
187,2,8,8
155,8,3,3
76,32,5,5
71,34,-2,-2
42,56,5,5
29,66,0,0
32,60,-1,-1
38,60,9,9
42,56,11,11
53,50,5,5
78,34,6,6
115,14,3,3
92,12,3,3
71,18,4,4
48,20,1,1
19,46,3,3
15,46,6,6
13,52,1,1
10,58,-1,-1
34,44,0,0
50,36,6,6
84,20,3,3
101,18,5,5
71,26,5,5
103,18,7,7
113,12,11,11
48,22,13,13
38,32,18,18
42,32,8,8
32,38,8,8
48,36,5,5
34,44,8,8
21,60,9,9
23,56,9,9
29,48,7,7
31,44,6,6
29,44,3,3
21,50,2,2
21,52,5,5
48,38,4,4
48,38,5,5
27,50,7,7
31,40,6,6
19,46,10,10
44,22,13,13
40,28,14,14
36,34,12,12
29,44,14,14
31,40,6,6
32,40,11,11
44,34,5,5
34,48,1,1
63,40,0,0
55,46,4,4
52,48,3,3
52,46,6,6
48,44,8,8
67,36,14,14
90,24,12,12
139,8,7,7
99,8,5,5
117,4,3,3
103,12,1,1
117,12,1,1
34,36,5,5
29,44,4,4
29,40,6,6
36,42,6,6
96,0,50,50
126,0,49,49
222,0,54,54
237,0,50,50
197,0,53,53
235,0,46,46
162,0,37,37
105,6,44,44
94,12,47,47
105,12,37,37
115,12,44,44
122,12,38,38
118,10,32,32
113,8,43,43
107,6,38,38
115,4,33,33
111,0,28,28
92,0,26,26
59,2,25,25
63,2,17,17
69,0,16,16
67,2,13,13
84,0,14,14
52,14,16,16
55,4,73,73
67,0,76,76
63,2,82,82
78,0,82,82
97,0,70,70
120,0,65,65
96,4,62,62
53,18,67,67
52,22,66,66
55,20,59,59
63,20,54,54
67,18,58,58
82,14,56,56
86,10,57,57
107,4,54,54
107,4,50,50
80,2,47,47
55,4,45,45
46,6,40,40
46,4,32,32
42,6,30,30
38,10,24,24
40,12,35,35
65,0,49,49
34,12,19,19
55,10,15,15
67,2,18,18
61,2,14,14
63,4,18,18
92,0,17,17
84,0,15,15
101,4,20,20
78,6,19,19
90,6,23,23
109,6,23,23
88,10,18,18
61,14,20,20
59,12,20,20
65,8,14,14
46,12,13,13
32,18,20,20
27,20,26,26
25,16,39,39
31,12,56,56
31,12,67,67
32,14,71,71
38,10,73,73
44,6,73,73
46,4,69,69
46,6,65,65
48,4,62,62
53,0,57,57
59,0,51,51
73,0,48,48
86,0,49,49
74,4,40,40
73,4,30,30
59,6,32,32
65,6,30,30
59,8,36,36
53,12,35,35
48,12,37,37
55,6,34,34
53,6,32,32
44,6,31,31
29,14,34,34
31,12,27,27
31,10,29,29
27,12,29,29
25,14,24,24
31,10,21,21
31,12,18,18
0,0,45,45
0,0,45,45
0,0,48,48
0,0,45,45
0,0,33,33
0,0,28,28
0,8,28,28
0,20,33,33
0,24,43,43
0,16,54,54
0,16,63,63
0,12,57,57
0,10,57,57
0,8,55,55
0,10,61,61
0,8,58,58
82,4,72,72
65,0,65,65
53,0,59,59
44,4,54,54
32,10,59,59
36,10,66,66
40,6,64,64
38,4,68,68
0,2,43,43
0,2,46,46
0,2,37,37
0,2,30,30
0,2,35,35
0,2,44,44
0,0,49,49
0,2,50,50
0,4,48,48
0,8,49,49
0,6,56,56
0,4,59,59
0,4,54,54
0,2,53,53
0,2,56,56
0,2,57,57
0,0,55,55
0,0,0,0
0,0,50,50
0,0,47,47
0,0,41,41
0,0,43,43
0,0,41,41
0,0,43,43
0,40,2,2
0,30,-1,-1
0,22,6,6
0,38,5,5
0,26,3,3
0,20,7,7
0,10,5,5
0,6,-1,-1
0,10,3,3
0,12,4,4
0,14,2,2
0,16,7,7
0,18,12,12
0,24,19,19
0,16,17,17
0,6,22,22
0,2,28,28
0,4,33,33
0,10,35,35
0,18,37,37
0,18,37,37
0,12,37,37
0,10,37,37
0,8,38,38
80,8,8,8
134,2,8,8
117,6,7,7
97,4,10,10
111,4,4,4
97,6,3,3
61,24,12,12
36,48,7,7
29,56,9,9
29,58,5,5
31,58,0,0
31,58,0,0
0,56,7,7
0,46,9,9
0,34,3,3
0,10,2,2
0,2,4,4
0,4,2,2
0,16,6,6
0,52,3,3
0,60,4,4
0,56,5,5
0,44,4,4
0,44,5,5
19,56,10,10
48,30,15,15
46,32,7,7
44,34,14,14
61,22,12,12
65,18,6,6
74,16,8,8
69,24,12,12
61,30,9,9
76,26,4,4
65,30,0,0
57,36,8,8
57,38,14,14
76,30,9,9
94,16,5,5
103,6,11,11
117,4,13,13
80,4,9,9
63,8,8,8
61,8,10,10
46,12,6,6
42,18,9,9
42,18,12,12
57,10,7,7
27,54,2,2
34,54,3,3
34,52,3,3
40,50,3,3
42,48,-2,-2
46,46,3,3
40,50,-4,-4
197,30,3,3
168,38,-4,-4
63,54,-3,-3
46,60,-3,-3
48,58,2,2
61,50,1,1
109,40,0,0
63,54,0,0
40,54,0,0
23,52,0,0
38,38,0,0
25,48,0,0
13,58,0,0
11,64,-1,-1
10,64,6,6
10,62,1,1
13,58,7,7
34,40,4,4
31,46,7,7
36,44,6,6
50,26,3,3
50,32,1,1
50,34,1,1
59,26,3,3
55,36,5,5
57,42,-3,-3
38,56,-2,-2
46,62,4,4
31,68,1,1
15,72,6,6
25,62,2,2
32,54,2,2
31,48,2,2
32,42,1,1
21,46,1,1
17,52,1,1
21,48,3,3
25,44,2,2
23,46,0,0
25,48,0,0
21,56,2,2
19,58,21,21
27,56,22,22
44,52,28,28
63,48,29,29
65,42,25,25
57,36,28,28
48,42,22,22
44,44,13,13
50,44,13,13
48,48,12,12
36,54,13,13
34,56,13,13
32,58,24,24
34,58,31,31
55,40,26,26
50,40,18,18
40,48,11,11
23,58,8,8
17,62,7,7
21,50,6,6
17,54,4,4
19,54,1,1
17,56,3,3
13,62,5,5
19,66,17,17
29,62,19,19
63,60,19,19
73,56,23,23
88,44,21,21
90,40,16,16
48,54,15,15
34,58,15,15
40,54,15,15
40,58,14,14
40,54,12,12
40,54,14,14
34,54,14,14
42,46,12,12
46,42,12,12
55,34,14,14
53,32,13,13
38,42,14,14
27,50,15,15
19,54,18,18
15,62,17,17
17,62,18,18
19,64,16,16
21,58,16,16
27,48,48,48
34,44,53,53
46,38,58,58
73,16,57,57
90,16,58,58
76,30,58,58
52,46,48,48
40,62,49,49
36,66,48,48
0,66,48,48
29,70,50,50
31,66,45,45
36,58,46,46
40,54,39,39
55,42,26,26
59,40,21,21
46,48,17,17
29,58,17,17
17,68,16,16
11,72,13,13
11,74,13,13
11,74,14,14
13,72,14,14
15,68,14,14
19,60,25,25
23,60,25,25
29,52,26,26
59,40,24,24
88,34,22,22
88,36,16,16
40,56,17,17
42,54,20,20
38,58,19,19
36,60,20,20
40,56,19,19
38,56,23,23
40,52,19,19
36,52,24,24
36,56,28,28
34,56,31,31
46,50,31,31
25,62,28,28
13,68,34,34
11,68,33,33
11,64,36,36
13,62,42,42
15,58,42,42
21,54,47,47
96,2,27,27
92,4,31,31
141,0,32,32
170,0,28,28
153,4,27,27
99,14,22,22
71,32,25,25
97,42,28,28
74,46,30,30
69,48,25,25
59,50,29,29
55,50,27,27
50,50,23,23
52,50,20,20
76,48,17,17
82,44,18,18
67,34,17,17
46,44,14,14
27,56,18,18
13,68,16,16
10,70,19,19
13,66,19,19
15,66,21,21
17,66,24,24
23,70,4,4
25,68,5,5
29,56,19,19
52,26,30,30
69,10,27,27
57,24,27,27
82,32,16,16
63,46,8,8
38,58,9,9
38,60,10,10
34,62,8,8
55,56,13,13
65,48,9,9
55,52,11,11
73,44,13,13
84,46,19,19
27,56,21,21
17,58,21,21
17,58,23,23
17,58,34,34
19,46,32,32
27,36,41,41
38,26,33,33
80,4,29,29
19,72,5,5
23,70,5,5
32,66,6,6
31,70,8,8
29,70,6,6
31,68,7,7
25,68,11,11
29,68,12,12
31,68,12,12
29,70,10,10
32,72,11,11
31,72,9,9
25,70,8,8
27,70,10,10
25,72,9,9
21,72,8,8
19,72,8,8
17,78,8,8
15,82,8,8
13,82,10,10
15,76,8,8
19,74,7,7
23,74,8,8
21,72,3,3
223,0,27,27
298,2,24,24
185,0,18,18
118,4,14,14
90,18,9,9
69,36,16,16
78,30,25,25
88,32,24,24
80,40,23,23
74,42,19,19
55,52,26,26
67,44,21,21
69,44,24,24
78,36,21,21
139,20,22,22
185,10,16,16
185,4,9,9
117,4,8,8
69,14,9,9
48,26,8,8
44,34,5,5
31,50,5,5
0,50,3,3
0,56,6,6
21,56,40,40
32,46,53,53
55,28,59,59
90,18,56,56
90,20,54,54
99,16,46,46
74,34,42,42
53,54,49,49
44,62,42,42
46,60,47,47
42,60,44,44
48,50,47,47
80,32,55,55
164,18,65,65
409,8,56,56
684,2,40,40
455,0,35,35
329,0,32,32
260,0,30,30
258,0,28,28
233,0,29,29
201,0,28,28
218,0,29,29
225,0,30,30
17,60,4,4
17,60,4,4
25,54,6,6
32,50,7,7
42,44,6,6
36,48,6,6
46,38,6,6
27,58,2,2
23,66,3,3
25,66,2,2
23,66,5,5
19,72,12,12
21,68,-2,-2
21,66,5,5
27,62,6,6
31,56,10,10
55,36,11,11
36,50,16,16
25,58,15,15
15,66,19,19
11,70,22,22
13,70,26,26
25,56,27,27
17,62,34,34
17,58,9,9
21,60,10,10
19,64,10,10
17,68,6,6
15,74,11,11
15,76,3,3
11,82,7,7
13,80,11,11
11,78,11,11
19,70,5,5
17,76,4,4
15,80,5,5
23,74,3,3
23,72,8,8
31,64,4,4
25,66,4,4
31,62,6,6
25,64,-1,-1
19,64,-1,-1
10,72,2,2
6,72,3,3
10,66,4,4
13,64,3,3
8,66,6,6
40,40,7,7
63,30,10,10
55,36,11,11
52,38,9,9
52,44,10,10
48,48,11,11
48,48,11,11
46,52,5,5
38,58,3,3
32,66,0,0
23,70,0,0
21,74,0,0
25,68,7,7
21,70,14,14
69,42,9,9
105,20,9,9
111,16,6,6
57,22,5,5
29,38,2,2
19,46,7,7
17,48,8,8
13,56,8,8
13,60,8,8
10,62,7,7
76,14,19,19
103,10,26,26
80,16,24,24
63,30,23,23
59,34,28,28
57,36,22,22
40,50,27,27
32,60,17,17
63,44,28,28
63,46,17,17
53,50,17,17
50,54,12,12
40,58,5,5
23,66,20,20
25,60,11,11
40,38,18,18
53,22,20,20
90,14,9,9
132,8,8,8
99,16,11,11
96,14,8,8
55,38,1,1
46,38,2,2
29,52,7,7
306,0,21,21
287,0,13,13
197,0,12,12
166,0,9,9
132,4,13,13
115,4,9,9
55,44,-1,-1
31,52,7,7
21,54,-3,-3
29,52,6,6
34,54,6,6
50,46,17,17
32,38,18,18
48,26,26,26
63,24,30,30
50,24,23,23
57,20,20,20
44,24,10,10
36,28,9,9
23,38,19,19
17,44,18,18
46,28,24,24
48,30,19,19
53,20,21,21
42,24,43,43
42,26,37,37
55,26,23,23
53,28,22,22
65,18,13,13
48,36,19,19
52,42,18,18
48,44,7,7
38,48,17,17
40,50,7,7
42,56,12,12
40,56,3,3
46,54,9,9
71,38,41,41
162,14,32,32
258,4,25,25
315,2,22,22
283,0,18,18
206,0,19,19
113,0,18,18
109,0,19,19
111,0,24,24
172,0,23,23
222,0,26,26
36,14,80,80
57,6,66,66
63,6,59,59
73,8,66,66
168,4,52,52
172,6,49,49
84,10,44,44
88,16,50,50
103,20,55,55
115,18,62,62
111,16,61,61
94,26,67,67
118,18,70,70
145,12,63,63
143,8,48,48
134,6,46,46
134,2,36,36
99,0,41,41
71,0,32,32
48,4,30,30
40,8,37,37
34,14,38,38
0,18,34,34
0,30,38,38
17,44,40,40
25,36,44,44
27,38,49,49
29,40,54,54
31,40,56,56
32,42,58,58
61,36,66,66
40,40,62,62
38,38,70,70
40,38,59,59
46,30,61,61
53,22,52,52
55,14,39,39
52,12,44,44
61,8,38,38
65,4,37,37
52,8,40,40
32,14,44,44
19,18,56,56
17,20,53,53
19,22,70,70
21,20,68,68
25,18,80,80
31,18,77,77
256,0,50,50
264,2,48,48
218,2,53,53
317,2,51,51
313,2,43,43
132,4,34,34
80,16,35,35
69,30,28,28
61,32,29,29
57,26,32,32
59,22,28,28
55,24,26,26
50,32,15,15
52,34,20,20
48,36,22,22
53,40,19,19
42,42,20,20
27,54,27,27
17,52,19,19
11,50,25,25
10,52,0,0
13,50,35,35
13,48,36,36
13,50,39,39
338,0,25,25
330,0,26,26
344,2,15,15
262,0,15,15
309,0,13,13
191,4,3,3
74,22,4,4
67,34,10,10
52,44,6,6
48,50,6,6
50,50,9,9
52,42,8,8
52,38,12,12
80,26,6,6
88,24,4,4
82,30,6,6
55,40,11,11
36,44,14,14
40,30,20,20
27,42,25,25
42,14,32,32
50,12,38,38
109,2,48,48
204,0,55,55
164,0,20,20
174,2,17,17
155,4,13,13
122,6,14,14
160,6,14,14
180,2,23,23
76,26,45,45
134,24,137,137
99,34,27,27
80,40,24,24
74,38,100,100
139,24,193,193
160,30,36,36
246,14,40,40
302,8,29,29
260,4,30,30
365,2,22,22
336,0,20,20
216,0,25,25
160,0,19,19
176,0,21,21
237,0,24,24
237,0,23,23
250,0,27,27
136,0,44,44
134,4,44,44
101,10,46,46
90,16,41,41
94,16,35,35
78,24,30,30
46,44,31,31
36,54,28,28
25,64,28,28
21,66,27,27
19,66,20,20
19,66,32,32
23,56,24,24
32,44,23,23
65,28,27,27
132,10,24,24
180,2,20,20
99,4,22,22
86,4,16,16
86,4,20,20
53,10,18,18
76,2,20,20
113,2,24,24
193,0,18,18
222,0,45,45
252,2,44,44
285,2,33,33
157,2,15,15
143,2,18,18
92,8,9,9
59,30,8,8
31,56,11,11
32,58,11,11
42,46,0,0
42,52,22,22
52,54,35,35
149,26,39,39
243,8,34,34
185,8,38,38
138,8,40,40
185,4,40,40
128,2,41,41
76,2,47,47
90,0,46,46
107,0,45,45
55,6,48,48
76,2,44,44
97,2,49,49
306,0,48,48
254,0,52,52
325,2,45,45
244,2,61,61
315,2,31,31
206,4,23,23
74,34,25,25
50,44,17,17
44,52,12,12
36,58,20,20
44,52,10,10
96,58,35,35
90,30,74,74
300,4,80,80
445,2,70,70
434,2,58,58
264,2,51,51
183,0,0,0
128,0,52,52
130,0,54,54
162,0,47,47
153,0,0,0
159,0,46,46
193,0,47,47
118,0,25,25
109,2,25,25
80,8,28,28
84,8,29,29
99,6,23,23
96,18,19,19
61,42,19,19
46,54,14,14
46,58,13,13
44,56,10,10
50,54,0,0
55,48,28,28
96,32,45,45
122,24,54,54
208,10,46,46
227,6,50,50
246,2,43,43
239,0,39,39
218,0,39,39
214,0,41,41
250,0,43,43
254,0,46,46
222,0,41,41
256,0,41,41
201,0,43,43
204,0,32,32
143,2,29,29
120,12,38,38
151,12,41,41
105,38,34,34
59,60,40,40
71,58,28,28
59,62,47,47
53,60,62,62
57,52,42,42
92,36,56,56
103,34,50,50
176,14,51,51
195,8,50,50
185,6,41,41
143,4,38,38
103,2,38,38
94,0,31,31
88,0,31,31
92,0,30,30
65,4,26,26
0,2,37,37
0,0,32,32
285,2,63,63
246,2,66,66
227,0,50,50
267,2,60,60
306,2,41,41
243,8,29,29
38,66,25,25
55,62,27,27
71,58,0,0
109,40,84,84
96,44,76,76
92,40,77,77
139,24,56,56
164,14,73,73
210,10,55,55
220,6,45,45
220,4,41,41
197,2,43,43
149,0,39,39
105,0,39,39
101,0,37,37
130,0,40,40
145,0,39,39
178,0,46,46
53,16,24,24
53,20,26,26
52,28,22,22
61,24,22,22
63,26,36,36
73,18,46,46
76,20,39,39
73,24,55,55
74,26,63,63
90,18,66,66
117,16,90,90
92,20,0,0
103,12,0,0
92,16,77,77
122,14,71,71
109,12,58,58
267,2,51,51
313,0,60,60
296,0,46,46
264,0,45,45
300,0,45,45
287,0,48,48
321,0,59,59
309,0,61,61
136,0,32,32
101,2,28,28
88,4,38,38
86,8,32,32
84,18,33,33
92,22,28,28
53,44,28,28
44,56,0,0
40,60,38,38
46,56,47,47
52,50,31,31
63,44,32,32
59,36,30,30
50,34,29,29
55,24,26,26
50,22,29,29
50,18,30,30
46,14,31,31
38,18,33,33
40,16,31,31
44,16,34,34
42,16,30,30
46,16,30,30
52,14,25,25
78,16,30,30
69,28,31,31
103,18,30,30
139,8,21,21
105,24,20,20
65,32,23,23
50,42,25,25
42,60,32,32
52,60,30,30
74,48,33,33
67,50,35,35
109,30,26,26
92,34,31,31
88,30,26,26
107,16,38,38
107,12,33,33
0,0,37,37
143,2,40,40
115,0,34,34
115,0,38,38
55,2,33,33
52,10,39,39
61,8,35,35
84,0,28,28
48,30,59,59
90,20,48,48
149,4,60,60
162,2,59,59
96,8,55,55
71,26,26,26
88,28,64,64
46,44,49,49
53,46,52,52
59,38,38,38
53,46,43,43
73,44,33,33
231,8,39,39
323,2,42,42
279,0,0,0
393,0,37,37
546,2,25,25
384,0,26,26
300,2,27,27
223,0,25,25
222,0,28,28
225,0,32,32
166,0,26,26
69,12,25,25
29,28,0,0
53,22,0,0
115,8,0,0
86,14,0,0
103,12,0,0
88,18,0,0
69,30,0,0
57,40,0,0
52,44,0,0
0,54,0,0
0,48,0,0
61,36,31,31
50,44,34,34
46,50,28,28
34,60,42,42
44,50,27,27
57,32,34,34
53,30,43,43
34,42,48,48
34,32,58,58
34,26,67,67
36,26,65,65
27,38,50,50
40,30,65,65
11,46,0,0
57,18,0,0
94,10,0,0
74,12,0,0
63,18,0,0
38,42,0,0
21,60,0,0
21,64,0,0
17,68,0,0
15,68,0,0
15,72,0,0
11,70,0,0
17,62,0,0
29,44,0,0
40,34,0,0
42,28,0,0
55,16,0,0
50,16,0,0
44,16,0,0
19,42,0,0
36,44,0,0
23,46,0,0
21,38,0,0
29,26,0,0
107,6,0,0
139,4,0,0
147,4,0,0
124,8,0,0
118,12,0,0
97,20,0,0
46,40,0,0
42,50,0,0
40,52,0,0
38,52,0,0
25,56,0,0
31,56,0,0
31,56,0,0
38,48,0,0
29,50,0,0
36,46,0,0
36,44,0,0
38,38,0,0
25,36,0,0
15,38,0,0
11,38,0,0
13,40,0,0
11,46,0,0
10,46,0,0
40,36,0,0
23,52,0,0
23,58,0,0
38,48,0,0
31,60,0,0
29,68,0,0
19,76,0,0
19,72,0,0
13,76,0,0
13,78,0,0
13,76,0,0
13,62,0,0
23,56,0,0
36,38,0,0
38,28,0,0
65,20,0,0
76,14,0,0
61,16,0,0
52,14,0,0
34,18,0,0
59,10,0,0
36,18,0,0
74,8,0,0
67,12,0,0
6,62,0,0
10,64,0,0
38,44,0,0
52,36,0,0
34,56,0,0
21,70,0,0
23,70,0,0
31,76,0,0
29,78,0,0
27,78,0,0
23,74,0,0
13,80,0,0
19,76,0,0
21,74,0,0
31,60,0,0
42,50,0,0
92,28,0,0
145,6,0,0
109,4,0,0
67,4,0,0
40,28,0,0
27,38,0,0
27,50,0,0
40,30,0,0
11,78,0,0
21,74,0,0
50,48,0,0
44,56,0,0
52,54,0,0
32,74,0,0
38,70,0,0
32,76,0,0
25,84,0,0
23,84,0,0
27,78,0,0
27,76,0,0
27,72,0,0
19,76,0,0
17,80,0,0
13,76,0,0
34,58,0,0
105,14,0,0
57,16,0,0
29,36,0,0
19,40,0,0
11,54,0,0
10,54,0,0
6,60,0,0
13,54,0,0
27,42,0,0
50,30,0,0
50,34,0,0
52,30,0,0
55,32,0,0
48,40,0,0
44,46,0,0
44,48,0,0
46,50,0,0
50,48,0,0
53,44,0,0
67,40,0,0
59,46,0,0
55,50,0,0
52,50,0,0
42,60,0,0
44,60,0,0
32,68,0,0
19,76,0,0
13,80,0,0
11,80,0,0
10,82,0,0
11,78,0,0
53,36,0,0
52,44,0,0
69,42,0,0
88,36,0,0
99,26,0,0
71,54,0,0
46,76,0,0
38,82,0,0
29,82,0,0
25,84,0,0
31,76,0,0
32,66,0,0
42,68,0,0
32,74,0,0
50,60,0,0
67,44,0,0
71,34,0,0
73,20,0,0
67,8,0,0
40,22,0,0
21,38,0,0
15,46,0,0
10,52,0,0
11,52,0,0
29,32,0,0
90,8,0,0
155,0,0,0
160,0,0,0
136,2,0,0
76,16,0,0
50,40,0,0
40,48,0,0
25,58,0,0
36,58,0,0
25,62,0,0
23,68,0,0
32,64,0,0
50,52,0,0
59,48,0,0
80,38,0,0
101,28,0,0
160,10,0,0
84,10,0,0
86,12,0,0
57,26,0,0
0,38,0,0
0,44,0,0
0,26,0,0
315,2,29,29
241,2,24,24
199,2,23,23
172,2,22,22
208,2,13,13
99,26,12,12
69,50,11,11
48,64,0,0
44,70,0,0
34,70,0,0
31,70,0,0
19,76,0,0
27,72,0,0
32,64,0,0
36,56,0,0
48,46,0,0
113,20,0,0
193,4,0,0
138,2,0,0
71,8,0,0
38,32,0,0
23,54,0,0
11,66,0,0
19,44,0,0
46,34,18,18
46,36,18,18
44,36,18,18
65,30,14,14
40,50,12,12
32,62,13,13
34,64,13,13
34,66,11,11
31,70,12,12
34,66,11,11
25,74,10,10
23,72,12,12
38,62,10,10
40,58,16,16
90,34,20,20
117,22,22,22
166,10,19,19
157,4,18,18
153,0,14,14
118,0,14,14
96,6,15,15
52,28,13,13
52,32,20,20
101,2,36,36
107,2,17,17
103,4,20,20
113,2,16,16
97,10,14,14
96,26,12,12
76,46,14,14
38,72,20,20
38,74,22,22
36,74,23,23
36,72,22,22
44,66,23,23
50,60,29,29
61,52,26,26
53,46,28,28
59,38,25,25
57,32,18,18
59,22,17,17
63,12,15,15
48,14,13,13
38,20,15,15
38,26,17,17
38,30,13,13
32,36,17,17
40,30,19,19
17,64,8,8
29,58,8,8
27,62,5,5
27,64,9,9
19,74,6,6
19,78,6,6
29,60,9,9
19,64,14,14
25,60,15,15
19,66,25,25
17,82,25,25
13,80,26,26
19,68,33,33
50,44,31,31
82,28,35,35
107,16,29,29
214,8,29,29
340,2,25,25
308,0,22,22
201,0,22,22
189,0,23,23
168,0,24,24
201,2,22,22
130,0,20,20
67,8,10,10
88,10,19,19
138,4,17,17
147,4,9,9
170,6,8,8
61,48,6,6
27,80,6,6
23,84,7,7
23,84,7,7
15,88,8,8
17,84,7,7
15,82,6,6
17,80,8,8
17,80,7,7
19,74,5,5
29,66,10,10
38,56,7,7
50,42,4,4
48,36,5,5
31,52,2,2
21,62,6,6
13,68,5,5
8,74,5,5
11,72,6,6
11,78,8,8
27,66,9,9
46,54,6,6
38,62,8,8
50,60,8,8
42,62,8,8
44,62,7,7
38,68,8,8
36,64,9,9
29,68,13,13
21,72,9,9
17,76,8,8
25,68,8,8
44,52,13,13
67,36,19,19
122,14,17,17
157,6,14,14
124,4,12,12
71,6,14,14
52,10,11,11
50,10,13,13
63,4,13,13
0,6,13,13
0,14,14,14
34,38,15,15
61,32,17,17
105,14,16,16
67,28,18,18
46,42,14,14
48,42,14,14
32,58,15,15
23,66,15,15
23,66,16,16
21,70,18,18
21,72,16,16
15,76,14,14
25,70,14,14
48,52,14,14
48,50,13,13
50,46,10,10
61,36,12,12
57,38,10,10
27,60,10,10
25,64,9,9
11,78,9,9
19,72,5,5
19,70,7,7
10,80,7,7
38,34,21,21
71,22,13,13
63,30,14,14
63,28,13,13
86,24,9,9
90,30,9,9
34,66,10,10
46,62,10,10
25,74,9,9
15,82,9,9
15,84,14,14
27,76,14,14
27,74,17,17
48,60,18,18
76,50,27,27
191,12,22,22
143,14,23,23
96,8,21,21
84,6,20,20
46,20,21,21
34,28,20,20
27,38,19,19
29,38,18,18
36,32,16,16
105,0,23,23
101,2,25,25
107,6,17,17
136,2,15,15
80,16,10,10
42,56,11,11
21,66,13,13
19,68,13,13
19,70,11,11
29,64,12,12
25,66,10,10
25,72,14,14
19,76,16,16
46,56,25,25
94,32,32,32
84,20,37,37
84,8,37,37
86,6,38,38
73,4,37,37
63,4,36,36
50,10,33,33
40,22,34,34
32,32,31,31
34,36,29,29
84,12,29,29
73,24,30,30
50,46,23,23
36,60,13,13
46,60,9,9
36,70,20,20
32,80,24,24
23,88,22,22
21,88,22,22
23,84,19,19
32,82,25,25
36,72,28,28
44,68,31,31
67,44,34,34
74,28,29,29
63,16,26,26
69,12,29,29
132,2,28,28
176,0,30,30
197,0,26,26
90,0,24,24
86,0,29,29
88,0,27,27
132,2,26,26
120,2,37,37
101,16,36,36
88,32,31,31
76,54,33,33
92,64,31,31
46,90,29,29
40,94,20,20
34,98,23,23
34,96,24,24
36,92,23,23
25,92,28,28
23,94,33,33
29,86,35,35
71,54,54,54
141,18,63,63
164,8,61,61
166,4,58,58
139,2,55,55
115,2,54,54
82,2,53,53
71,2,52,52
57,4,49,49
69,4,44,44
63,16,35,35
29,50,41,41
31,64,42,42
42,50,31,31
80,34,17,17
63,60,17,17
40,92,17,17
50,90,16,16
27,116,21,21
25,118,23,23
36,102,28,28
46,88,29,29
67,70,32,32
90,52,36,36
101,44,44,44
134,28,56,56
197,14,67,67
218,6,59,59
174,4,54,54
124,2,53,53
97,0,53,53
76,4,51,51
82,4,50,50
0,4,45,45
0,4,39,39
204,2,55,55
210,4,50,50
151,20,48,48
124,36,0,0
101,50,30,30
71,82,26,26
76,82,22,22
57,94,16,16
31,116,32,32
73,82,30,30
69,76,39,39
94,60,49,49
99,46,58,58
99,0,63,63
86,28,66,66
78,24,65,65
71,20,62,62
73,14,63,63
53,16,61,61
42,22,58,58
31,28,55,55
42,24,52,52
32,28,50,50
23,48,44,44
103,34,66,66
122,32,60,60
120,46,55,55
88,92,44,44
69,128,33,33
57,136,29,29
48,138,24,24
44,128,15,15
31,124,18,18
32,122,26,26
48,110,44,44
82,76,54,54
128,52,64,64
160,32,80,80
159,24,85,85
183,14,91,91
170,10,97,97
197,4,96,96
120,2,91,91
84,6,82,82
71,12,82,82
86,8,75,75
126,2,64,64
164,2,63,63
332,2,30,30
296,2,21,21
195,2,20,20
174,22,14,14
67,60,12,12
27,104,12,12
15,118,12,12
13,122,16,16
15,128,15,15
13,138,15,15
13,144,14,14
19,134,0,0
29,118,37,37
63,78,66,66
92,44,98,98
122,22,109,109
145,12,103,103
130,6,106,106
134,2,107,107
126,2,96,96
141,0,93,93
